epoch,train_loss,train_acc,val_loss,val_acc
1,1.0471636787471834,0.5149757132106452,0.9704549288809721,0.5338514585955887
2,0.9701532766040474,0.533830471368954,0.9735349727527737,0.5333041431777134
3,0.9528145253344307,0.5492782376684682,0.9377389147255418,0.5690438399649718
4,0.9434161850844508,0.5619210508312239,0.9310888801685311,0.5809205845328663
5,0.938523184703461,0.5676130532941096,0.9248656891757361,0.5770346450659515
6,0.9352542972355916,0.5697612369159198,0.9213170574794595,0.5789502490285151
7,0.9332794068270198,0.5688444961346377,0.9194955474134672,0.571944611679711
8,0.9294423196493067,0.5681603612232332,0.9168886805943006,0.5811942422418039
9,0.9252243464913179,0.56918656359034,0.9113407481265416,0.5771441081495265
10,0.9229639669086764,0.5694739002531299,0.9133796471790246,0.5739149471840622
