epoch,train_loss,train_acc,val_loss,val_acc
1,0.0,0.17449305796435702,0.0,0.19572553430821146
2,0.0,0.17566959472761534,0.0,0.19574397462612256
3,0.0,0.1756039711631308,0.0,0.19574397462612256
4,0.0,0.1748118009918533,0.0,0.19574397462612256
5,0.0,0.1753836634823613,0.0,0.19574397462612256
6,0.0,0.17581021665151075,0.0,0.19574397462612256
7,0.0,0.17566490733015216,0.0,0.19574397462612256
8,0.0,0.17497117250560143,0.0,0.19574397462612256
9,0.0,0.17386494670429084,0.0,0.19574397462612256
10,0.0,0.17454461933645202,0.0,0.19574397462612256
11,0.0,0.17468055386288425,0.0,0.19574397462612256
12,0.0,0.174933673325896,0.0,0.19574397462612256
13,0.0,0.1750977322371073,0.0,0.19574397462612256
14,0.0,0.1755336602011831,0.0,0.19574397462612256
15,0.0,0.17516804319905502,0.0,0.19574397462612256
16,0.0,0.17596021337033252,0.0,0.19574397462612256
17,0.0,0.17521022977622364,0.0,0.19574397462612256
18,0.0,0.1736821382032268,0.0,0.19574397462612256
19,0.0,0.17543053745699314,0.0,0.19574397462612256
20,0.0,0.17552428540625672,0.0,0.19574397462612256
21,0.0,0.1751539810066655,0.0,0.19574397462612256
22,0.0,0.17633989256485014,0.0,0.19574397462612256
23,0.0,0.17604458652466978,0.0,0.19574397462612256
24,0.0,0.1754633492392354,0.0,0.19574397462612256
25,0.0,0.17564147034283625,0.0,0.19574397462612256
